PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
0,Asheville Savings Bank,Financial Services,1936,27.78,,0.10,,,675.87,2011,,,8133.37,7.05,1.10,,,7935.00,6.88,1.24,,,55.85,109644-04p,Suzanne DeFerie,Oct-11,55.85,2011
0,ServisFirst Bank,Financial Services,2005,124.31,,43.71,,,3246.75,2014,,,17102.00,5.98,425.00,,,1.30,0.46,0.32,,,56.88,6827041p,Thomas Broughton,May-14,56.88,2014
0,WageWorks,Financial Services,2000,144.62,87.28,27.34,17.46,14.44,44.53,2012,13.27,16.04,8.47,1.60,2.91,3.35,4.05,2.14,0.40,0.74,12.07%,,58.50,35388-46P,Joseph Jackson,May-12,58.50,2012
0,CommunityBank of Texas,Financial Services,1926,119.12,,33.17,,,2587.95,2017,,,19.17,5.34,-20.71,,,2.16,0.60,-2.33,,427,62.40,7.2441-64p,Robert Franklin,Nov-17,71.70,2017
0,Braemar Hotels & Resorts,Financial Services,2004,63.56,43.34,-23.27,-13.86,-16.85,7.00,2011,-21.53,-17.71,-12.82,469.00,-88.38,-4.56,-3.75,-2.72,1.00,-18.74,-21.80%,,63.25,15467-86P,Jeremy Allaire,Feb-12,63.25,2012
0,Benefytt Technologies,Financial Services,2012,41.94,,3.35,4.54,3.53,3.29,2012,41.09,52.87,,,,,,,,494.95,10.83%,,65.33,6.3510-49P,Michael Kosloske,Feb-13,65.33,2013
1,Green Bank,Financial Services,1999,67.86,,14.79,,,1592.02,2014,,,25.83,5.63,-5.52,,,5.41,1.18,-1.16,,,65.39,16930-90P,Manuel Mehos,Aug-14,80.00,2014
0,Entegra Bank,Financial Services,1922,31.61,,2.37,,,765.11,2014,,,,,,,,27.59,2.07,0.99,,,65.46,1483.30-54P,Roger Plemens,Oct-14,65.46,2014
0,Royal Business Bank,Financial Services,2008,67.25,,25.11,,,1331.28,2017,,,14.37,5.36,4.80,,,3.43,1.28,1.15,,177,65.73,,,Jul-17,86.25,2017
0,Midland States Bancorp,Financial Services,1880,155.47,,22.77,,,2593.40,2016,,,,,,,,,,-0.54,,,66.97,71480-17P,Leon Holschbach,May-16,80.05,2016
0,Envestnet,Financial Services,1999,84.26,52.40,1.32,4.73,1.34,12.14,2014,71.85,253.23,-257.07,4.03,314.38,15.86,55.89,-56.73,0.89,69.38,5.61%,,69.75,15858-46P,Anil Arora,Oct-14,75.00,2014
0,Financial Engines,Financial Services,1996,84.98,55.41,4.61,11.58,7.14,8.06,2009,40.96,66.44,102.90,5.58,80.95,10.99,17.83,27.61,1.50,21.72,13.62%,264,70.42,6.2248-78P,Jeffrey Maggioncalda,Mar-10,127.20,2010
0,Trupanion,Financial Services,2000,99.88,18.11,-12.82,-9.88,-11.08,26.20,2014,-26.87,-23.96,-20.72,2.66,65.27,-7.21,-6.43,-5.56,0.71,17.51,-9.90%,,71.25,39610-45P,Darryl Rawlings,Jul-14,71.25,2014
0,Byline Bank,Financial Services,1978,146.15,,67.30,,,2836.10,2017,,,8.02,3.69,27.54,,,1.61,0.74,5.53,,791,71.73,6.3049-87P,Alberto Paracchini,Jun-17,108.30,2017
0,Ponce Bank,Financial Services,1960,33.00,,1.28,,,713.66,2017,,,-125.04,4.86,4.47,,,-56.27,2.19,2.01,,177,72.25,161084-44p,Carlos Naudon,Oct-17,72.25,2017
0,Heritage Insurance Holdings,Financial Services,2012,122.32,,35.05,56.57,56.33,,2014,5.62,5.64,9.07,2.60,11.93,1.34,1.35,2.17,0.62,2.85,46.25%,,76.00,109105-21P,Bruce Lucas,May-14,76.00,2014
0,Xoom.,Financial Services,2001,80.02,53.24,-5.85,-2.94,-4.43,40.00,2012,-173.39,-114.92,-87.02,6.37,-160.65,-34.45,-22.83,-17.29,1.26,-31.91,-3.67%,150,77.69,.357.22-68P,John Kunze,Feb-13,101.20,2013
0,Alcentra Capital BDC,Financial Services,2004,18.98,,-20.33,-19.48,-20.36,0.00,2014,-15.35,-14.69,-14.71,15.76,-9.99,-4.11,-3.93,-3.94,4.22,-2.67,-102.63%,,80.00,,,May-14,80.00,2014
1,Kinsale Capital Group,Financial Services,2009,110.61,,21.86,32.97,32.97,79.57,2016,10.17,10.17,15.35,3.03,106.68,3.20,3.20,4.83,0.95,33.58,29.81%,,80.00,32703-94P,Michael Kehoe,Jul-16,105.60,2016
0,TBK Bank,Financial Services,1981,87.42,,26.25,,,1157.26,2014,,,7.58,2.28,13.70,,,3.06,0.92,5.54,,,80.40,67477-87P,Aaron Graft,Nov-14,80.40,2014
0,Elevate Credit,Financial Services,2014,606.09,180.53,-26.50,46.73,35.85,511.27,2017,5.49,7.16,-9.69,0.42,10.49,1.72,2.25,-3.04,0.13,3.29,7.71%,540,80.60,3564.3-07P,Kenneth Rees,Apr-17,80.60,2017
0,G1 Therapeutics,Financial Services,1999,187.64,,29.58,,,21.00,2010,,,9.48,1.49,4.17,,,2.74,0.43,1.20,,,81.00,17841-88P,Glenn Stevens,Dec-10,81.00,2010
0,HomeStreet Bank,Financial Services,1921,135.68,,16.12,,,2129.53,2011,,,,,,,,,,0.44,,,83.44,5166.2-44p,Mark Mason,Feb-12,83.44,2012
0,BlackRock TCP Capital BDC,Financial Services,2012,34.87,,-0.44,,,,2012,,,-718.94,9.08,,,,-192.49,2.43,,,,84.81,1564498p,Howard Levkowitz,Apr-12,84.81,2012
0,Sterling Bank & Trust,Financial Services,1984,105.73,,37.57,,,2398.59,2017,,,18.32,,50.96,,,4.79,1.70,13.32,,268,92.31,152656-66P,Gary Judd,Nov-17,180.00,2017
0,Wheeler Real Estate Investment Trust,Financial Services,2006,68.83,55.41,-24.76,-18.73,-19.85,5.00,2013,-32.25,-30.42,,,,,,,,21.76,-27.21%,3,94.26,1786.23-64P,Avishai Abrahami,Nov-13,127.05,2013
0,Merchants Bank of Indiana,Financial Services,1990,98.28,,39.78,,,2958.09,2017,,,,,,,,,,0.90,,157,100.00,66225-52P,Michael Petrie,Oct-17,100.00,2017
0,PennantPark Floating Rate Capital BDC,Financial Services,2010,,,,,,24.65,2011,,,,,,,,,,,,,100.50,.315.22-49P,Arthur Penn,Apr-11,100.50,2011
0,OFS Capital BDC,Financial Services,1994,11.23,,7.96,,,0.00,2012,,,17.96,12.74,10.42,,,12.69,9.00,7.36,,,101.00,36787-24P,Bilal Rashid,Nov-12,101.00,2012
0,NI Holdings,Financial Services,1946,163.75,,4.55,6.62,6.12,,2016,34.77,37.60,50.54,1.40,60.57,15.65,16.92,22.74,0.63,27.26,4.04%,126,103.50,77124-70P,Michael Alexander,Mar-17,103.50,2017
1,First Republic Bank,Financial Services,1985,971.59,,271.21,,,19929.59,2010,,,12.06,3.37,2.42,,,1.03,0.29,0.21,,,104.93,16770-61 P,James Herbert,Dec-10,280.50,2010
0,SLR Investment BDC,Financial Services,2007,129.34,,86.94,,,88.11,2009,,,,,,,,1.21,,1.75,,,105.00,16710-58P,Michael Gross,Feb-10,105.00,2010
0,FirstBank (Nashville),Financial Services,1906,221.49,,55.47,,,2599.36,2016,,,,,,,,22.80,2.16,46.84,,,111.76,10738558P,Christopher Holmes,Sep-16,111.76,2016
0,Sixth Street Specialty Lending BDC,Financial Services,2011,102.09,,66.98,,,432.27,2013,,,12.39,8.13,-5.24,,,1.67,1.10,-0.71,,,112.00,9.2305-oop,Joshua Easterly,Mar-14,112.00,2014
0,Goldman Sachs BDC,Financial Services,2012,57.46,,36.92,,,350.00,2014,,,19.17,12.31,590.67,,,3.25,2.09,100.17,,,117.84,54410-50P,Brendan McGovern,Mar-15,120.00,2015
0,Franklin Financial,Financial Services,1933,28.60,,0.10,,,869.11,2011,,,,,,,,1195.54,4.22,0.52,,,120.75,89754-58P,Richard Wheeler,Apr-11,120.75,2011
0,First Northwest Bancorp,Financial Services,,27.26,,2.86,,,830.86,2015,,,9.78,1.16,0.83,,,5.18,0.62,1.20,,,121.67,,,Jan-15,121.67,2015
0,Luther Burbank,Financial Services,1983,116.57,,62.24,,,4827.94,2017,,,,,,,,2.41,1.29,,,274,130.61,1743.21-19P,John Biggs,Dec-17,150.20,2017
1,Bloomin' Brands,Financial Services,1988,3920.41,-333.12,98.55,373.77,218.73,1788.29,2012,3.53,6.03,13.38,0.34,266.46,0.47,0.80,1.79,0.04,35.56,9.53%,93000,143.00,42722-1 1 P,Elizabeth Smith,Aug-12,176.00,2012
0,HarborOne Bank,Financial Services,1917,101.66,,3.23,,,1905.33,2016,,,99.45,3.16,-8.30,,,44.74,1.42,-3.73,,,144.50,9935.2-27P,lames Blake,Jun-16,144.50,2016
0,Park Sterling Bank,Financial Services,2006,14.53,,0.56,,,440.44,2010,,,,,,,,265.07,10.29,26.04,,,149.50,68909-68P,lames Cherry,Aug-10,149.50,2010
0,Forum Merger,Financial Services,2016,815.61,249.24,8.35,75.06,46.49,392.29,2016,2.59,4.18,23.30,0.24,-34.28,2.00,3.23,17.97,0.18,-26.43,9.20%,,150.00,9.3111-49p,Marshall Kiev,Apr-17,150.00,2017
0,FinTech Acquisition II,Financial Services,2015,,,-0.01,,-0.01,0.00,2016,,-114497.22,-114497.22,,2246.59,,-96977.17,-96977.17,,1902.83,,,157.20,1.214.33-30P,Daniel Cohen,Jan-17,157.20,2017
0,Jason Industries,Financial Services,1985,680.85,153.47,21.68,90.06,63.05,242.74,2013,2.39,3.42,9.93,0.32,-16.09,1.79,2.56,7.45,0.24,-12.06,13.23%,,161.50,3.00.22-93P,leffry Quinn,Sep-13,161.50,2013
0,Moelis & Company,Financial Services,2007,466.06,174.26,91.61,97.29,95.01,,2014,12.96,13.27,13.77,2.71,14.64,1.67,1.71,1.77,0.35,1.89,20.88%,,162.50,16238-71P,Kenneth Moelis,Apr-14,162.50,2014
0,Carlyle Secured Lending BDC,Financial Services,1987,143.88,,88.69,,,661.51,2017,,,12.72,7.84,84.78,,,1.88,1.16,12.52,,,166.50,7894.3-24P,Michael Hart,Jun-17,166.50,2017
0,First Connecticut Bancorp,Financial Services,1851,56.25,,-2.38,,,1265.66,2011,,,-215.12,4.10,-28.91,,,-215.12,4.10,0.89,,,171.93,1.34747_65p,John Patrick,Jun-11,171.93,2011
0,Electrum Special,Financial Services,2014,0.00,,-0.27,-0.33,-0.33,0.00,2015,-669.03,-669.03,-825.36,,253.02,-535.23,-535.23,-660.29,,20.44,,,175.00,77556-61P,Eric Vincent,Jun-15,175.00,2015
0,OnDeck,Financial Services,2006,113.72,,-31.91,,,350.20,2014,,,-41.47,11.64,69.47,,,-6.27,1.76,10.50,,,186.00,4.2966-19P,Noah Breslow,Dec-14,200.00,2014
0,PennyMac Financial Services,Financial Services,2008,339.71,179.07,159.05,176.60,159.05,243.49,2013,1.13,1.26,1.26,0.59,4.61,1.13,1.26,1.26,0.59,4.61,51.98%,,200.00,.28146-34P,Stanford Kurland,May-13,200.00,2013
0,KKR Income Opportunities,Financial Services,,44.99,,40.65,,,586.93,2017,,,26.31,23.77,7.70,,,5.17,4.67,,,,210.13,.36705-25P,Ralph Rosenberg,May-17,210.13,2017
0,TPG RE Finance Trust,Financial Services,,106.11,,85.39,,,1541.25,2017,,,13.93,11.21,6.70,,,2.58,2.07,1.24,,,220.00,.22430-17P,Greta Guggenheim,Jul-17,220.00,2017
1,Mr. Cooper,Financial Services,1994,329.20,,20.89,,,1301.60,2011,,,58.09,3.69,29.43,,,11.17,0.71,5.66,,,233.33,121 18-78P,Jay Bray,Mar-12,233.33,2012
1,Aviv REIT,Financial Services,1980,126.97,,5.14,81.93,54.99,705.15,2012,11.53,17.18,183.84,7.44,-41.09,3.22,4.80,51.38,2.08,-11.49,64.52%,,245.52,44495-83P,Craig Bernfield,Mar-13,264.00,2013
0,Osprey Energy Acquisition,Financial Services,2016,0.00,,-0.55,-0.57,-0.57,0.00,2017,,,,,,-436.41,-436.41,-455.03,,213.75,,,250.00,8.2027-99P,Jonathan Cohen,Aug-17,250.00,2017
0,Blue Hills Bank,Financial Services,1870,40.35,,0.04,,,1346.27,2014,,,,,,,,73.54,2.57,1.07,,,277.73,7.2217-09P,William Parent,Jul-14,277.73,2014
1,Bankrate,Financial Services,1976,285.22,176.11,-11.18,31.45,-7.60,297.52,2011,47.69,-197.32,-134.22,5.26,-44.11,9.54,-39.46,-26.84,1.05,-8.82,11.03%,285,300.00,57267-73P,Kenneth Esterow,Jun-11,300.00,2011
0,Legacy Acquisition,Financial Services,,0.00,,0.12,-0.15,-0.15,0.00,2017,-11273.45,-11273.45,14589.17,,1005.86,-1948.05,-1948.05,2521.01,,173.81,,,300.00,.211059-55P,Edwin Rigaud,Nov-17,300.00,2017
0,Primerica,Financial Services,1977,2.28,,525.32,815.55,805.58,390.15,2010,1.38,1.40,2.14,0.49,2.39,0.39,0.40,,0.14,0.68,35.70%,1797,320.40,14759-65P,D. Williams,Apr-10,320.40,2010
0,NextEra Energy Partners,Financial Services,2014,206.46,157.52,,154.02,91.70,1785.68,2014,,,,,,2.64,4.43,,1.97,14.42,74.60%,,406.25,9.2636-74p,lames Robo,Jun-14,406.25,2014
0,Clearway Energy,Financial Services,2012,224.00,102.00,53.00,114.00,81.00,1202.00,2013,12.59,17.72,27.08,6.41,-159.50,3.78,5.32,8.13,1.92,-47.85,50.89%,,430.65,,,Jul-13,430.65,2013
1,Store Capital,Financial Services,2011,168.64,168.14,37.75,141.22,91.50,1489.70,2014,14.53,22.43,54.35,12.17,177.52,3.60,5.56,13.48,3.02,44.01,83.74%,,508.75,66336-31 P,Christopher Volk,Nov-14,508.75,2014
0,Voya Financial,Financial Services,1991,9948.60,,766.20,1199.40,1199.40,9558.90,2013,4.24,4.24,6.64,,3.37,1.06,1.06,1.66,0.13,0.84,12.06%,,600.00,.22776-40P,Rodney Martin,May-13,1271.25,2013
1,BankUnited,Financial Services,,623.64,,184.74,,,9419.42,2010,,,14.17,4.20,12.55,,,4.24,1.26,3.75,,1100,783.00,30447-1 op,John Kanas,Jan-11,783.00,2011
1,Brixmor Property Group,Financial Services,1985,1094.73,822.65,-104.08,676.73,267.21,6477.26,2013,6.61,16.73,-42.95,4.08,62.39,1.22,3.09,-7.93,0.75,11.52,61.82%,,825.00,38174-86P,Michael Carroll,Oct-13,825.00,2013
0,Synchrony Financial,Financial Services,1932,11486.00,,211400.00,,,53435.00,2014,,,9.03,1.66,5.20,,,1.36,0.25,0.78,,,2788.75,41910-76P,Margaret Keane,Jul-14,2875.00,2014
0,Hamilton Beach Brands,Financial Services,1910,740.56,194.85,27.25,45.66,44.28,0.00,2017,,,,,,,,,,,6.17%,600,,87734-98P,Gregory Trepp,Sep-17,,2017
0,Great Western Bank,Financial Services,1935,360.21,,104.95,,,7886.34,2014,,,9.93,2.89,-40.83,,,2.74,0.80,-11.29,,1286,,7730.2-18P,Kenneth Karels,Oct-14,288.00,2014
1,Athene Holding,Financial Services,2009,4086.00,,646.00,549.00,549.00,0.00,2016,14.62,14.62,12.43,1.96,8.28,1.97,1.97,1.67,0.26,1.11,13.44%,1360,,45199-18P,James Belardi,Dec-16,1080.00,2016
1,LPL Financial,Financial Services,1989,2932.56,,78.30,,,1390.13,2010,,,41.07,1.10,16.32,,,6.00,0.16,2.38,,2546,,11775-97P,Mark Casady,Nov-10,469.72,2010
0,A-Mark Precious Metals,Financial Services,1965,6915.84,33.96,12.96,18.72,17.84,131.51,2014,,,,,,,,,,,0.27%,,,145775-17?,Gregory Roberts,Mar-14,,2014
0,Altaba,Financial Services,1994,5409.25,2450.43,-15.66,-37.08,-520.07,1317.11,2017,,,,,,,,,,,-0.69%,,,17164-81P,Thomas Mcinerney,Jun-17,,2017
0,BayFirst,Financial Services,2000,8.07,,2.29,,,86.49,2015,,,222.94,2.83,1.11,,,217.44,2.76,,,,,178707-07P,Anthony Leo,Jul-15,,2015
0,Blackhawk Network Holdings,Financial Services,2001,992.62,241.54,44.19,91.92,72.70,0.00,2013,,,,,,2.18,2.75,4.53,0.20,4.12,9.26%,,,79099-66P,Talbott Roche,Apr-13,200.00,2013
0,Brighthouse Financial,Financial Services,1863,4756.00,,-2026.00,-3129.00,-3129.00,3016.00,2017,,,,,,,,,,,-65.79%,,,68969-26P,Eric Steigerwalt,Aug-17,,2017
0,Cannae Holdings,Financial Services,2014,1155.10,74.10,105.70,-3.00,-64.20,128.50,2017,,,,,,,,,,,-0.26%,,,14887-81P,William Foley,Nov-17,,2017
0,Carolina Financial,Financial Services,1997,69.47,,16.82,,,782.42,2013,,,45.77,4.81,1.29,,,42.51,4.46,,,,,75295-oop,Jerold Rexroad,Jul-13,,2013
0,Citizens Bank,Financial Services,1827,4662.00,,775.00,,,107897.00,2014,,,15.54,2.58,13.84,,,3.88,0.65,3.46,,,,3.3139-45P,Bruce Van Saun,Sep-14,3010.00,2014
0,Enova International,Financial Services,2004,823.89,531.18,108.88,219.33,201.40,494.02,2014,,,,,,,,,,,26.62%,,,7408.2-88P,David Fisher,Oct-14,,2014
0,First American,Financial Services,1889,4066.89,,131.26,316.69,234.78,1434.12,2010,,,,,,,,,,,7.79%,,,,,Jun-10,,2010
0,First Hawaiian Bank,Financial Services,1858,677.01,,225.49,,,16157.10,2016,,,14.22,4.74,-12.09,,,2.15,0.72,1.83,,,,68841-64P,Robert Harrison,Aug-16,485.00,2016
0,Franchise Group,Financial Services,1997,131.23,62.21,16.38,33.49,27.98,28.99,2012,,,,,,,,,,,25.52%,,,67033-81P,john Hewitt,Jun-12,,2012
0,FVCBank,Financial Services,2007,21.65,,4.74,,,531.97,2015,,,,,,,,,,,,,,18487.3-51P,David Pljor,Jun-15,,2015
0,Houlihan Lokey,Financial Services,1972,685.64,215.26,80.57,138.16,132.61,,2016,9.94,10.36,17.05,2.00,49.93,1.60,1.66,2.74,0.32,8.02,20.15%,,,3.2404-24P,Scott Beiser,Aug-15,220.50,2015
0,Independent Bank (Regional Banks),Financial Services,1863,198.32,,-94.53,,,2789.84,2009,,,,,,,,,,,,,,,,Feb-10,,2010
0,Inland Real Estate Investment Corporation,Financial Services,1981,0.00,,,-0.17,,,2014,,,,,,,,,,,,,,,,May-14,,2014
0,LCNB National Bank,Financial Services,1877,33.70,,9.37,,,683.35,2010,,,,,,,,,,,,,,.211297-33P,Eric Meilstrup,Jan-11,,2011
0,Liberty Expedia Holdings,Financial Services,2016,429.15,111.25,211.87,350.29,330.32,26.82,2016,,,,,,,,,,,81.62%,,,,,Nov-16,,2016
0,Liberty Sirius XM,Financial Services,2008,4676.00,2241.00,310.00,1457.00,1133.00,5975.00,2016,,,,,,,,,,,31.16%,,,,,Apr-16,,2016
0,Liberty TripAdvisor,Financial Services,,1153.00,898.00,-2.00,324.00,22.00,395.00,2014,,,,,,,,,,,28.10%,,,102898-7.2P,Gregory Maffei,Aug-14,,2014
0,Marathon Digital Holdings,Financial Services,2010,0.00,,-0.03,-0.03,-0.03,,2011,,,,,,,,,,,,,,6.2961-04P,Douglas Croxall,Feb-12,,2012
0,Metro City Bank,Financial Services,2006,46.82,,17.78,,,623.18,2016,,,,,,,,,,,,,,154344-34p,Farid Tan,Mar-16,,2016
0,Navient,Financial Services,1973,3924.00,,1271.00,,,145670.00,2014,,,,,,,,,,,,,,50054-32P,lohn Remondl,Apr-14,,2014
0,Nicolet National Bank,Financial Services,2000,33.83,,2.07,,,597.61,2013,,,,,,,,,,,,,,,,Apr-13,,2013
0,NorthStar Asset Management Group,Financial Services,2014,91.72,,,-8.09,,,2014,,,,,,,,,,,-8.82%,,,134901-55P,Kenneth Brusda,Jun-14,,2014
0,Oconee Federal Financial,Financial Services,1958,9.87,,2.84,,,308.39,2011,,,58.09,3.69,29.43,,,11.17,0.71,,,,,,,Jan-11,,2011
0,Paragon Bank,Financial Services,1999,36.36,,8.72,,,1176.48,2015,,,,,,,,,,,,,,.335.33-39P,Robert Hatley,Apr-15,,2015
0,Patriot Transportation Holding,Financial Services,2015,129.29,33.44,3.56,15.47,5.94,6.96,2015,,,,,,,,,,,11.96%,,,116876-6.2P,Edward Baker,Feb-15,,2015
0,Peoples Federal Bancshares,Financial Services,1888,16.22,,2.81,,,514.30,2010,,,,,,,,31.05,3.72,,,,,74925-19P,Maurice Sullivan,Jul-10,,2010
0,Reliant Bancorp,Financial Services,2006,28.09,,4.05,,,705.36,2015,,,,,,,,,,,,,,91418-86P,William DeBerry,Jul-15,,2015
0,Riverview Bank,Financial Services,2008,12.49,,1.46,,,392.32,2013,,,,,,,,,,,,,,8.34.22-84P,Kirk Fox,Nov-13,,2013
0,Sound Community Bank,Financial Services,2003,18.98,,1.72,,,321.91,2012,,,,,,,,,,,,,,,,Aug-12,,2012
0,Steel Partners Holdings,Financial Services,1990,638.19,190.86,-12.39,56.02,35.39,176.32,2012,,,,,,,,,,,8.78%,,,6392.2-42P,Warren Lichtenstein,Apr-12,,2012
0,SWK Holdings,Financial Services,1996,45.26,28.72,34.89,37.56,35.87,0.00,2009,,,,,,,,,,,82.99%,,,,,Feb-10,,2010
0,The Bank of Princeton,Financial Services,2007,38.67,,11.01,,,918.23,2015,,,,,,,,,,,,,,1.34478-01P,Edward Dietzler,May-16,,2016
0,BioVie,Healthcare,2013,0.00,,,,,0.00,2014,-55.24,-55.24,-55.36,,26.65,-6.00,-6.00,-6.02,,2.90,,,1.00,51254-56P,Elliot Ehrlich,Jan-14,1.00,2014
0,DiaMedica Therapeutics,Healthcare,2000,0.00,,-6.97,-6.39,-6.95,0.00,2014,,,,,,-0.28,-0.26,-0.26,,-0.68,,,1.82,65978-47p,Michael Giuffre,Apr-14,1.82,2014
0,Nemaura Medical,Healthcare,2011,0.00,,-1.13,-1.12,-1.13,,2015,-17.83,-17.74,-17.74,,22.92,1.78,1.77,-1.77,,2.29,,,2.00,150679-45P,Fazlul Chowdhury,Nov-14,2.00,2014
0,LogicMark,Healthcare,2006,0.25,0.20,-0.69,-0.79,-0.79,,2013,-28.11,-28.11,-31.91,88.06,143.25,-2.64,-2.64,-2.99,8.26,13.43,-313.26%,,2.08,4643.3-08P,Gino Pereira,Aug-13,2.08,2013
0,BeyondSpring,Healthcare,2013,0.00,,-12.01,-12.54,-12.56,0.21,2016,-34.61,-34.56,-36.15,,456.53,-0.28,-0.28,-0.29,,3.67,,,3.49,1.33656-40P,Lan Huang,Mar-17,3.49,2017
0,Kiora Pharmaceuticals,Healthcare,1998,,,-1.77,,,3.21,2014,-34.23,-34.18,-21.40,,-112.56,-3.70,-3.69,-2.31,,-12.15,,,3.81,.36305-29P,Stephen From,Feb-15,4.10,2015
0,Atossa Therapeutics,Healthcare,2009,0.38,0.23,-4.58,-4.53,-4.56,0.25,2012,-14.27,-14.16,-14.11,167.83,-24.97,-0.88,-0.88,-0.87,10.39,-1.55,1175.97%,,4.00,80625-34P,Steven Quay,Nov-12,4.00,2012
0,Predictive Oncology,Healthcare,2002,0.02,,-2.64,,,0.39,2010,,,-2.75,453.56,-87.10,,,1.73,284.60,-54.66,,,4.56,147296-44p,Kevin Davidson,Apr-10,4.56,2010
0,Pavmed,Healthcare,2014,0.00,,-2.33,-2.33,-2.33,,2016,-52.02,-52.02,-52.02,,-245.47,-2.58,-2.58,-2.58,,-12.17,,,6.00,6328.3-15P,Lishan Aklog,Apr-16,6.00,2016
0,Co-Diagnostics,Healthcare,,,0.01,-2.54,-2.07,-2.10,3.44,2017,-32.12,-31.57,-26.17,26912.23,575.60,-3.42,-3.36,-2.79,2867.47,61.33,-83784.02%,14,7.07,153474-40p,Dwight Egan,Jul-17,7.07,2017
0,BioSig Technologies,Healthcare,2009,0.00,,-6.50,-6.08,-6.10,,2014,-3.65,-3.64,-3.42,,-84.57,1123.00,1122.00,-1115.00,,-28.44,,,7.47,45315-28P,Kenneth Londoner,Sep-14,7.47,2014
0,ENDRA Life Sciences,Healthcare,2007,0.52,0.28,-3.14,-3.07,-3.14,1.30,2017,-5.92,-5.80,-5.80,35.30,160.64,-2.73,-2.68,-2.68,16.29,74.13,-596.04%,,8.40,1096.31-89P,Francois Michelon,May-17,8.40,2017
0,Semler Scientific,Healthcare,2007,2.27,,-2.23,-2.00,-2.12,0.27,2013,-16.51,-15.51,-14.76,14.49,10985.37,-5.02,-4.71,-4.48,4.40,3336.67,-87.77%,,9.31,60735-88P,Douglas Murphy-Chu.-,Feb-14,10.01,2014
0,Soleno Therapeutics,Healthcare,1999,0.00,,-6.99,-4.84,-4.87,15.60,2014,-8.69,-8.63,-6.02,,-21.83,-2.21,-2.20,-1.53,,-5.56,,,10.00,47979-91P,Anish Bhatnagar,Nov-14,10.73,2014
0,CohBar,Healthcare,2007,0.00,,-1.82,-1.81,1.81,0.20,2014,-17.82,-17.80,-17.73,,30.75,-6.21,-6.20,-6.18,,10.72,,,10.46,84370-69P,Ion Stern,Jan-15,11.25,2015
0,Sensus Healthcare,Healthcare,2010,12.55,8.08,-0.27,0.32,0.01,0.00,2016,214.91,9058.78,-259.03,5.55,5.87,33.91,1429.31,-40.87,0.88,0.93,2.58%,,11.00,1076.30-56P,Joseph Sardano,Jul-16,11.00,2016
0,Spring Bank Pharmaceuticals,Healthcare,2002,0.98,,-16.12,-16.07,-16.17,0.00,2016,-5.29,-5.26,-5.28,87.19,-4.77,-0.69,-0.68,-0.68,11.31,-0.62,-1646.72%,17,11.04,,,May-16,11.04,2016
0,Check-Cap,Healthcare,2005,,,-2.57,-0.54,-0.61,0.00,2014,-113.48,-99.06,-23.69,,-15.59,-22.39,-19.54,-4.67,,-3.08,,,11.16,58600-72P,Guy Neev,Feb-15,12.00,2015
0,IRadimed,Healthcare,1992,14.19,11.05,2.28,3.63,3.51,0.00,2014,17.92,18.57,28.59,459.00,0.31,347.00,3.59,5.53,0.89,6.00,25.60%,,11.59,71274-97P,Roger Susi,Jul-14,12.60,2014
0,Aldeyra Therapeutics,Healthcare,2004,0.00,,-0.06,17.69,17.69,1.36,2014,2.47,2.47,-726.02,,93.19,0.68,0.68,-199.09,,25.56,,,12.00,45625-69P,Todd Brady,May-14,12.00,2014
0,Cormedix,Healthcare,2006,0.00,,-13.44,-9.93,-9.94,0.00,2010,-7.47,-7.46,-5.52,,6.82,-1.26,1.26,-0.93,,1.15,,,12.51,102605-86P,lohn Houghton,May-10,12.51,2010
0,DarioHealth,Healthcare,2011,0.00,,-10.34,-10.20,-10.34,0.00,2013,-2.15,-2.12,-2.12,,-18.18,1.39,1.37,-1.37,,-11.74,,,14.15,44111-53P,Oren Fuerst,Apr-13,14.15,2013
0,OpGen,Healthcare,2001,3.50,2.52,-7.75,-6.35,-6.87,3.79,2015,-10.11,-9.35,-8.28,18.34,-78.21,-2.69,-2.49,-2.20,4.88,-20.80,-181.32%,,15.75,4046.2-75P,Evan Jones,May-15,17.07,2015
0,Mereo Biopharma,Healthcare,2015,0.00,-8.31,-18.60,-20.07,-20.08,0.00,2015,-10.27,-10.26,-11.08,,11.02,-1.07,-1.07,-1.16,,1.15,,,16.47,1.37.22-51P,Denise Scots-Knight,Jun-16,21.55,2016
0,The Joint,Healthcare,1999,6.71,4.46,-0.46,-0.45,-0.61,,2014,-132.35,-97.38,-128.40,8.88,-37.79,-43.29,-31.85,-42.00,2.90,-12.36,-6.71%,,18.14,81077-23P,John Richards,Nov-14,19.50,2014
0,Biocept,Healthcare,1997,0.13,-2.20,-9.23,-6.90,-7.16,7.18,2013,-6.56,-6.31,-4.90,336.87,-389.60,-2.76,-2.65,-2.06,141.53,-163.68,-5136.70%,,19.00,53809-75P,Michael Nall,Feb-14,19.00,2014
