PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
0,Professional Diversity Network,Information Technology,2003,6.15,5.35,2.37,2.64,2.53,1.49,2012,19.12,19.97,21.31,8.21,-36.47,7.94,8.3,8.85,3.41,-15.15,42.96%,,21,7.3605-43P,lames Kirsch,13-Mar,21,2013
1,Jagged Peak Energy,Energy,2013,76.52,63.63,0,33.29,-7.13,132,2016,95.96,-447.91,,41.74,-1310.12,14.24,-66.47,,6.19,-194.42,43.50%,,425,23242-96P,Joseph Jaggers,17-Jan,474,2017
0,TeleNav,Information Technology,1999,155.91,128.3,22.18,67.87,63.62,,2010,4.84,,14.82,2.11,29.81,0.83,0.88,2.52,0.36,5.08,43.53%,,56,38630-71P,H. p.,10-May,56,2010
0,Westlake Chemical Partner,Materials and Resources,2014,2186.22,923.3,,979.32,901.93,364.59,2014,0.35,0.38,,0.16,,0.32,0.34,,0.14,,44.80%,,310.5,110689-9.3P,Albert Chao,14-Jul,310.5,2014
0,Columbia Pipeline Partners,Energy,2007,1346.9,1228.3,,616.1,497.5,1836,2014,3.5,4.33,,1.6,10766.62,1.75,2.16,,0.8,5383.31,45.74%,,1028.21,80420-23P,Glen Kettering,15-Feb,1076.66,2015
0,OCI Partners,Materials and Resources,2013,404.27,216.81,,185.48,163.4,525.18,2013,7.81,8.87,,3.58,24.38,1.7,1.93,,0.78,5.3,45.88%,,315,180877-69P,Ahmed EI-Hoshy,13-Dec,315,2013
0,Heritage Insurance Holdings,Financial Services,2012,122.32,,35.05,56.57,56.33,,2014,5.62,5.64,9.07,2.6,11.93,1.34,1.35,2.17,0.62,2.85,46.25%,,76,109105-21P,Bruce Lucas,14-May,76,2014
0,Adamas Pharmaceuticals,Healthcare,2000,40.69,,7.27,18.85,18.77,0,2014,13.94,14,36.16,6.46,12.37,2.55,2.56,,1.18,2.26,46.32%,,48,3.8717-1IP,Gregory Went,14-Apr,48,2014
1,Smart Sand,Materials and Resources,2011,44.95,23.28,0.2,20.83,14.38,57.81,2016,18.08,26.2,1855.3,8.38,608.44,6.98,10.11,716.09,3.23,234.84,46.34%,97,128.7,41615-29P,Charles Young,16-Nov,145.37,2016
1,Solaris Oilfield Infrastructure,Energy,2014,25.34,13.58,0,11.9,7.81,3.16,2017,42.84,65.26,,20.11,-317.11,10.19,15.52,,4.78,-75.42,46.95%,,121.2,41188-06P,Gregory Lanham,17-May,121.2,2017
0,Premier,Healthcare,1969,869.29,631.88,7.38,413.07,383.85,34.62,2013,9.2,9.9,515.25,4.37,66.13,1.84,1.98,103.05,0.87,13.23,47.52%,,760.1,41019-76P,Susan DeVore,13-Sep,760.1,2013
0,Black Stone Minerals,Materials and Resources,1875,511.97,325.51,,246.34,129.62,389,2015,14.68,27.89,,7.06,-376.18,1.74,3.3,,0.84,-44.48,48.12%,117,427.5,1.33597-63P,Thomas Carter,15-May,427.5,2015
0,Diamondback Energy,Energy,2007,64.06,7.55,6.76,31.43,10.4,130.41,2012,19.55,59.1,90.96,9.59,-340.42,6.96,21.04,32.38,3.41,-121.19,49.06%,54,218.75,6.386041p,Travis Stice,12-Oct,218.75,2012
0,Xenon Pharmaceuticals,Healthcare,1996,29.08,,,14.46,13.76,0,2014,8.45,8.89,20.01,4.2,-17.73,2.49,2.62,5.89,1.24,-5.22,49.74%,,33.48,51791-59P,Simon Pimstone,14-Nov,36,2014
0,Magnolia Oil & Gas,Energy,2017,110.93,60.68,2.45,55.27,22.14,0,2016,13.57,33.87,34.93,6.76,,10.86,27.1,27.94,5.41,,49.82%,,600,.247856-05P,Brian Corales,17-May,600,2017
0,Clearway Energy,Financial Services,2012,224,102,53,114,81,1202,2013,12.59,17.72,27.08,6.41,-159.5,3.78,5.32,8.13,1.92,-47.85,50.89%,,430.65,,,13-Jul,430.65,2013
0,Walker & Dunlop,Financial Services,1937,112.28,,47.1,57.36,41.74,160.85,2010,3.82,5.24,4.65,1.95,23.41,1.16,1.6,1.42,0.59,7.13,51.09%,,33.33,41648-50P,William Walker,10-Dec,66.67,2010
1,FleetCor Technologies,Information Technology,1986,424.61,234.74,97.65,217.48,189.25,334.33,2010,8.32,9.57,18.54,4.26,43.87,1.34,1.54,2.99,0.69,7.06,51.22%,,9.91,30073-06P,Ronald Clarke,10-Dec,291.52,2010
0,Fortress Transportation and Infrastructure Investors,Business Products and Services (B2B),2002,84.21,59.48,11.8,43.13,13.71,588.6,2015,28.97,91.17,105.88,14.84,-89.34,7.88,24.81,28.81,4.04,-24.31,51.22%,,318.75,,,15-May,340,2015
1,Invitation Homes,Consumer Products and Services (B2C),2012,922.59,531.77,-78.24,475.49,207.81,7570.28,2016,12.71,29.08,-77.23,6.55,-81.9,3.24,7.41,-19.68,1.67,-20.87,51.54%,907,1540,58146-49P,John Bartling,17-Feb,1540,2017
0,PennyMac Financial Services,Financial Services,2008,339.71,179.07,159.05,176.6,159.05,243.49,2013,1.13,1.26,1.26,0.59,4.61,1.13,1.26,1.26,0.59,4.61,51.98%,,200,.28146-34P,Stanford Kurland,13-May,200,2013
0,Meta Platforms,Information Technology,2004,4038,3068,651,2105,1723,706,2012,38.6,47.15,124.8,20.12,-54.35,7.6,9.29,24.59,3.96,-10.71,52.13%,,6840,.22928-59P,Mark Zuckerberg,12-May,16006.88,2012
0,Amplify Energy,Energy,,227.43,79.75,15.28,120.15,19.04,234.8,2012,7.1,44.8,55.83,3.75,168.33,2.6,16.38,20.42,1.37,61.55,52.83%,,234,,,12-Apr,312,2012
1,Summit Midstream Partners,Energy,2009,137057,109.23,,73.63,48.53,351.21,2012,6.63,10.06,,3.55,100.12,3.4,5.15,,1.82,51.27,53.52%,,250,31508-74P,Steven Newby,12-Sep,250,2012
0,CNX Midstream Partners,Energy,2011,92.83,46.79,,50.1,43.65,,2014,12.81,14.7,,,152.9,7.69,8.82,,4.15,91.75,53.97%,,385,,,14-Sep,385,2014
0,Chicken Soup for the Soul Entertainment,Consumer Products and Services (B2C),1993,8.06,5.14,-0.33,4.4,1.48,8.52,2017,32.69,97.22,-436.64,17.87,158.72,6.81,20.25,-90.97,3.72,33.07,54.65%,,30,167241-16P,William Rouhana,17-Aug,30,2017
0,Antero Midstream Partners,Energy,2012,211.16,128.86,,121.82,78.66,412.8,2014,31.17,48.27,,17.98,,8.21,12.71,,4.74,,57.69%,,1000,11803-60P,Paul Rady,14-Nov,1000,2014
0,Farmland Partners,Business Products and Services (B2B),2013,2.45,2.35,-0.2,1.44,1.29,42.06,2014,38.98,43.63,-288.04,22.97,-1373.61,36.9,41.3,-272.67,21.74,-1300.29,58.93%,,53.2,,,14-Apr,53.2,2014
0,TerraForm Power,Energy,2014,41.85,37.31,0.15,24.72,12.03,1027.53,2014,96.25,197.73,15863.17,56.86,149.53,20.29,41.68,3344.17,11.99,31.52,59.08%,,501.63,35563-78P,Carlos Domenech,14-Jul,501.63,2014
1,Bonanza Creek,Energy,1999,105.72,59.46,12.48,63.02,31.52,8.73,2011,10.67,21.34,53.9,6.36,321.83,2.7,5.39,13.63,1.61,81.35,59.61%,,170,66678-31 P,Richard Carty,11-Dec,170,2011
1,Memorial Resource Development,Energy,2011,696.51,578.9,0,422.48,223.29,1927.93,2014,8.66,16.38,,5.25,-40.45,1.92,3.64,,1.17,-8.99,60.66%,,381.9,,,14-Jun,813.2,2014
0,Atlantica Sustainable Infrastructure,Energy,2013,242.43,216.16,-2.44,149.76,84.12,2829.57,2014,15.49,27.58,-91.3,9.57,3.47,4.81,8.57,-28.36,2.97,1.08,61.78%,,720.65,119801-71P,Santiago Seage,14-Jun,720.65,2014
1,Brixmor Property Group,Financial Services,1985,1094.73,822.65,-104.08,676.73,267.21,6477.26,2013,6.61,16.73,-42.95,4.08,62.39,1.22,3.09,-7.93,0.75,11.52,61.82%,,825,38174-86P,Michael Carroll,13-Oct,825,2013
0,World Point Terminals,Business Products and Services (B2B),2013,76.13,50.25,23.48,47.59,39.42,8.1,2013,6.93,10.49,14.04,4.33,-25.32,3.68,5.57,7.45,2.3,-13.44,62.52%,,77.44,19343.7-19P,Paul Novelly,13-Aug,175,2013
0,Dominion Energy Midstream Partners,Energy,2000,313.3,253.7,102.5,196.8,165.6,,2014,3.41,4.05,6.55,2.14,,1.87,2.22,3.59,1.17,,62.82%,,367.5,11850-85P,Thomas Farrell,14-Oct,367.5,2014
0,Shell Midstream Partners,Energy,2014,200.5,183.5,,126.8,109.8,,2014,12.24,14.13,,7.74,70.86,7.26,8.38,,4.59,42.01,63.24%,,879.98,,,14-Oct,920,2014
0,EQM Midstream Partners,Energy,2012,113.99,104.37,4.94,73.53,61.87,135.24,2012,4.95,5.89,73.71,3.19,-25.27,3.57,4.24,53.14,2.3,-18.22,64.51%,,262.5,.202377-70P,Thomas Karam,12-Jun,262.5,2012
1,Aviv REIT,Financial Services,1980,126.97,,5.14,81.93,54.99,705.15,2012,11.53,17.18,183.84,7.44,-41.09,3.22,4.8,51.38,2.08,-11.49,64.52%,,245.52,44495-83P,Craig Bernfield,13-Mar,264,2013
1,Arc Logistics Partners,Business Products and Services (B2B),2007,41.13,24.9,,27.59,19.02,112.56,2013,8.38,12.15,,5.62,-1013.51,4.13,5.99,,2.77,-500,67.08%,,114,41103-01 P,Vincent Cubbage,13-Nov,114,2013
0,Enanta Pharmaceuticals,Healthcare,1996,68.82,,-0.78,46.54,46.38,1.98,2013,5.06,5.08,-303.75,3.42,23.37,1.2,1.21,-72.16,0.81,5.55,67.62%,39,56,40866-85P,lay Luly,13-Mar,56,2013
0,LRR Energy,Energy,2011,123.18,87.84,43.19,84.03,39.37,27.25,2011,3.54,7.56,6.89,2.42,-24.9,2.13,4.54,4.14,1.45,-14.96,68.22%,,167.58,54714-25P,Charlie Adcock,11-Nov,178.75,2011
1,Athlon Energy,Energy,2010,208,164.36,42.99,142.49,72.3,543.5,2013,11.53,22.72,38.21,7.9,-665.28,2.22,4.37,7.35,1.52,-127.9,68.50%,200,298.42,35263-18P,Robert Reeves,13-Aug,315.78,2013
0,RPX,Business Products and Services (B2B),2008,111.05,61.52,20.3,80.29,30.93,14.56,2011,10.88,28.25,43.03,7.87,56.47,2,5.18,7.89,1.44,10.35,72.30%,,160.18,3.5566-84P,John Amster,11-May,160.18,2011
1,STAG Industrial,Business Products and Services (B2B),2010,24.98,18.99,-1.98,18.77,9.55,207.16,2011,14.98,29.43,-141.96,11.25,-251.19,9.52,18.72,-90.28,7.16,-159.74,75.14%,,178.75,45560-35P,Benjamin Butcher,11-Apr,178.75,2011
1,Vital Energy (Tulsa),Energy,2006,456.24,290.69,139.08,356,203.98,875,2011,5.97,10.42,15.28,4.66,702.48,0.84,1.46,2.14,0.65,98.35,78.03%,183,297.5,12661-57P,Randy Foutch,11-Dec,297.5,2011
0,EQT GP Holdings,Energy,,571.41,509.65,,458.26,405.45,953.85,2015,15.68,17.72,,12.58,-37.5,1.36,1.53,,1.09,-3.24,80.20%,,621,,,15-Jul,621,2015
0,Noble Midstream Partners,Energy,2014,123.87,93.83,27.55,100.65,92.45,0,2016,3.56,3.87,12.99,2.89,-85.17,2.79,3.04,10.21,2.27,-66.95,81.26%,,281.25,150784-75P,Terry Gerhart,16-Sep,281.25,2016
1,Store Capital,Financial Services,2011,168.64,168.14,37.75,141.22,91.5,1489.7,2014,14.53,22.43,54.35,12.17,177.52,3.6,5.56,13.48,3.02,44.01,83.74%,,508.75,66336-31 P,Christopher Volk,14-Nov,508.75,2014
0,Landmark Infrastructure Partners,Business Products and Services (B2B),2010,21.69,21.67,,18.95,12.88,91.85,2014,4.72,6.94,,4.12,-41.33,2.66,3.91,,2.32,-23.29,87.34%,,50.35,97319-17P,Arthur Brazy,14-Nov,50.35,2014
0,RSP Permian,Energy,2010,123.04,53.45,62.74,117.37,70.22,128.16,2013,12.05,20.14,22.54,11.49,-37.21,3.32,5.55,6.22,3.17,-10.26,95.39%,,390,5970448p,Steven Gray,14-Jan,390,2014
0,Gogo,Information Technology,1991,250,128.46,-110.51,11.34,-31.15,134.57,2013,127.36,-46.34,-13.06,5.77,37.93,16.5,-6,-1.69,0.75,4.91,453%,428,187,16129-09P,Michael Small,13-Jun,187,2013
0,Akcea Therapeutics,Healthcare,2015,11.81,,-137.86,-136.17,-136.35,107.51,2017,-3.77,-3.77,-3.73,43.5,12.05,1.29,-1.28,-1.27,14.82,4.1,1153.29%,,175,56807-38P,Paula Soteropoulos,17-Jul,175,2017
0,Fate Therapeutics,Healthcare,2007,,,-19.31,-18.71,-19.31,25.7,2013,-6.14,-5.95,-5.95,71.21,8.44,-2.14,-2.07,-2.07,24.78,2.94,1159.11%,33,37.75,43715-62P,Christian Weyer,13-Oct,40,2013
0,Atossa Therapeutics,Healthcare,2009,0.38,0.23,-4.58,-4.53,-4.56,0.25,2012,-14.27,-14.16,-14.11,167.83,-24.97,-0.88,-0.88,-0.87,10.39,-1.55,1175.97%,,4,80625-34P,Steven Quay,12-Nov,4,2012
0,Outlook Therapeutic,Healthcare,2010,3.78,,-53.08,-45.21,-47.78,14.68,2016,-3.03,-2.86,-2.58,36.2,56.62,-0.77,-0.73,-0.66,9.26,14.48,1196.15%,89,35,97095-97P,Pankaj Mohan,16-May,35,2016
0,CRISPR Therapeutics,Healthcare,2013,3.07,,-52.59,-43.71,-44.28,0,2016,-12.61,-12.44,-10.48,179.67,3.07,-2.08,-2.06,1.73,29.67,,1425.17%,77,91,64754-92P,Rodger Novak,16-Oct,91,2016
